Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
Japan,1485848038,AUDIO,20260201,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1485848038,"ARASHI - 明日の記憶"
Japan,1374928853,AUDIO,20260202,"7, 9, 17, 19",4556400,PLAYBACK_SUSPENDED,IPHONE,16,1,false,1374928853,"Mr.Children - Sign"
Japan,1375049974,AUDIO,20260202,"20, 21",2190661,NATURAL_END_OF_TRACK,IPHONE,7,0,false,1375049974,"Mr.Children - Anmarioboetenaiya"
Japan,1769381726,AUDIO,20260202,"20, 21",2050915,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,10,1,false,1769381726,"NEWS - U R not alone"
Japan,1470899806,AUDIO,20260202,20,876323,PLAYBACK_SUSPENDED,IPHONE,4,0,false,1470899806,"OFFICIAL HIGE DANDISM - 宿命"
Japan,1374898629,AUDIO,20260202,18,398945,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374898629,"Mr.Children - Machinofuukei"
Japan,1374964045,AUDIO,20260202,17,351884,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374964045,"Mr.Children - Kurumi (Studio Live)"
Japan,1374987914,AUDIO,20260202,19,341028,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374987914,"Mr.Children - Drawing"
Japan,1442662527,AUDIO,20260202,21,332330,PLAYBACK_SUSPENDED,IPHONE,2,0,false,1442662527,"Noriyuki Makihara - Hatomame -Say Hello To The World.-"
Japan,1447932349,AUDIO,20260202,18,329347,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1447932349,"Mr.Children - Uminite,Kokorohahadakaninaritagaru"
Japan,1374987913,AUDIO,20260202,17,302864,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374987913,"Mr.Children - UFO"
Japan,1845298779,AUDIO,20260202,17,258297,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845298779,"Mr.Children - Marshmallow Day (Remastering 2022)"
Japan,1811949264,AUDIO,20260202,3,224023,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1811949264,"SixTONES - JAPONICA STYLE"
Japan,1845313614,AUDIO,20260202,19,124635,PLAYBACK_SUSPENDED,IPHONE,1,0,false,1845313614,"Mr.Children - Lost"
Japan,1511079533,AUDIO,20260202,7,31619,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1511079533,"RADWIMPS - Futarigoto"
Japan,1672894960,AUDIO,20260202,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1672894960,"木村弓 - いのちの名前 (テーマ)"
Japan,1581092268,VIDEO,20260202,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1581092268,"Sayonara Natsu No Hi"
Japan,1573382710,AUDIO,20260202,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1573382710,"ARASHI - ファイトソング"
Japan,1769381912,AUDIO,20260202,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1769381912,"NEWS - KMK the boys rock you all!"
Japan,1494853059,AUDIO,20260202,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1494853059,"Niyari - Recipe (From Grand Maison Tokyo) [Inst Ver.]"
Japan,1765460318,AUDIO,20260202,20,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1765460318,"NEWS - 「生きろ」"
Japan,1375049974,AUDIO,20260203,"7, 8, 9, 12",4866098,NATURAL_END_OF_TRACK,IPHONE,15,0,false,1375049974,"Mr.Children - Anmarioboetenaiya"
Japan,1442662527,AUDIO,20260203,"7, 8, 9, 12",4701887,PLAYBACK_SUSPENDED,IPHONE,16,0,false,1442662527,"Noriyuki Makihara - Hatomame -Say Hello To The World.-"
Japan,1374928853,AUDIO,20260203,21,634240,PLAYBACK_MANUALLY_PAUSED,IPHONE,2,0,false,1374928853,"Mr.Children - Sign"
Japan,1374996524,AUDIO,20260203,17,527636,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1374996524,"Mr.Children - Kurumi"
Japan,1375049972,AUDIO,20260203,19,431606,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375049972,"Mr.Children - Shirushi"
Japan,1374996526,AUDIO,20260203,19,400260,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374996526,"Mr.Children - Pink Kimyounayume"
Japan,1374898629,AUDIO,20260203,18,398195,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374898629,"Mr.Children - Machinofuukei"
Japan,1374996530,AUDIO,20260203,19,375629,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374996530,"Mr.Children - Tenchou Bus"
Japan,1845298781,AUDIO,20260203,20,350350,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845298781,"Mr.Children - End Of The Day (Remastering 2022)"
Japan,1374994314,AUDIO,20260203,17,344889,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374994314,"Mr.Children - Innocent World"
Japan,1375007485,AUDIO,20260203,20,344775,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375007485,"Mr.Children - Gift"
Japan,1375007474,AUDIO,20260203,18,342775,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375007474,"Mr.Children - Hanabi"
Japan,1375007477,AUDIO,20260203,20,335456,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375007477,"Mr.Children - Shounen"
Japan,1374924286,AUDIO,20260203,20,329615,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374924286,"Mr.Children - I'll Be"
Japan,1374928845,AUDIO,20260203,19,329518,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374928845,"Mr.Children - Worlds End"
Japan,1374960909,AUDIO,20260203,19,319252,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374960909,"Mr.Children - Kurumanonakadekakurete Kisswo Shiyou"
Japan,1375007484,AUDIO,20260203,18,315556,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375007484,"Mr.Children - Kazetohoshitomebiusunowa"
Japan,1374987008,AUDIO,20260203,20,313485,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374987008,"Mr.Children - Kawaita Kiss"
Japan,1375007473,AUDIO,20260203,19,309506,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375007473,"Mr.Children - Shuumatsuno Confidence Song"
Japan,1374996523,AUDIO,20260203,18,303227,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374996523,"Mr.Children - Tenohira"
Japan,1374987913,AUDIO,20260203,18,302301,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374987913,"Mr.Children - UFO"
Japan,1374928848,AUDIO,20260203,18,302051,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374928848,"Mr.Children - Bokuranooto"
Japan,1375027166,AUDIO,20260203,19,293984,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375027166,"Mr.Children - Not Found"
Japan,1375030701,AUDIO,20260203,17,290214,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375030701,"Mr.Children - Rock'n Roll Waikiteiru"
Japan,1375049969,AUDIO,20260203,20,288409,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375049969,"Mr.Children - Fake"
Japan,1374996522,AUDIO,20260203,20,284879,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374996522,"Mr.Children - Paddle"
Japan,1374928851,AUDIO,20260203,17,283949,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374928851,"Mr.Children - Candy"
Japan,1375009925,AUDIO,20260203,20,280830,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375009925,"Mr.Children - Coelacanth"
Japan,1375007483,AUDIO,20260203,17,277387,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375007483,"Mr.Children - Hitsuji Hoeru"
Japan,1375027173,AUDIO,20260203,20,277102,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375027173,"Mr.Children - Everything Is Made From A Dream"
Japan,1845298778,AUDIO,20260203,18,271263,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845298778,"Mr.Children - REM (Remastering 2022)"
Japan,1845300168,AUDIO,20260203,18,267329,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845300168,"Mr.Children - Brand New Planet (Remastering 2022)"
Japan,1375010173,AUDIO,20260203,18,266574,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375010173,"Mr.Children - Machine Gun Wo Buppanase"
Japan,1374928850,AUDIO,20260203,20,262292,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374928850,"Mr.Children - Kutsuhimo"
Japan,1845298779,AUDIO,20260203,19,257939,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845298779,"Mr.Children - Marshmallow Day (Remastering 2022)"
Japan,1374996528,AUDIO,20260203,19,248852,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374996528,"Mr.Children - Karakazenokaerimichi"
Japan,1374940058,AUDIO,20260203,18,242500,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1374940058,"Mr.Children - Image"
Japan,1845313619,AUDIO,20260203,17,238544,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845313619,"Mr.Children - Kemonomichi"
Japan,1871992183,AUDIO,20260203,15,230525,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1871992183,"CUTIE STREET - ゆめみるプリマドンナ"
Japan,1807963213,AUDIO,20260203,17,227970,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1807963213,"FRUITS ZIPPER - 君の明るい未来を追いかけて"
Japan,1375030703,AUDIO,20260203,19,225335,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1375030703,"Mr.Children - Ao"
Japan,1845313614,AUDIO,20260203,19,212435,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1845313614,"Mr.Children - Lost"
Japan,1807963404,AUDIO,20260203,17,106077,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1807963404,"FRUITS ZIPPER - わたしの一番かわいいところ"
Japan,1374950946,AUDIO,20260203,20,91797,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1374950946,"Mr.Children - Tomorrow Never Knows"
Japan,1518516629,AUDIO,20260204,"7, 13",2270150,NATURAL_END_OF_TRACK,IPHONE,18,1,false,1518516629,"RADWIMPS - Dream Lantern"
Japan,1518516240,AUDIO,20260204,"7, 8",1455407,PLAYBACK_SUSPENDED,IPHONE,5,1,false,1518516240,"RADWIMPS - Grand Escape (feat. Toko Miura)"
Japan,1518516812,AUDIO,20260204,"9, 12",582023,NATURAL_END_OF_TRACK,IPHONE,3,1,false,1518516812,"RADWIMPS - Nandemonaiya (Movie Version)"
Japan,1651797584,AUDIO,20260204,6,561966,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1651797584,"Yoshio Inoue - A Quiet Night"
Japan,1518516241,AUDIO,20260204,8,499719,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,1,false,1518516241,"RADWIMPS - We'll Be Alright"
Japan,1518845612,AUDIO,20260204,12,410191,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1518845612,"RADWIMPS - Sparkle"
Japan,1374928853,AUDIO,20260204,19,305283,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1374928853,"Mr.Children - Sign"
Japan,1518516786,AUDIO,20260204,"7, 13",285861,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1518516786,"RADWIMPS - Zenzenzense (Movie Version)"
Japan,1375049974,AUDIO,20260204,19,262641,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1375049974,"Mr.Children - Anmarioboetenaiya"
Japan,1497122418,AUDIO,20260204,13,259696,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1497122418,"二宮和也 - メリークリスマス"
Japan,1778616107,AUDIO,20260204,13,249438,NATURAL_END_OF_TRACK,IPHONE,1,2,false,1778616107,"Hey! Say! JUMP - ウィークエンダー"
Japan,1083422439,AUDIO,20260204,19,245078,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1083422439,"Keisuke Kuwata - Naminori Johnny"
Japan,1651183711,AUDIO,20260204,13,238469,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1651183711,"RADWIMPS - Suzume (feat. Toaka)"
Japan,1281857553,AUDIO,20260204,18,221240,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1281857553,"Leo Ieiri, Sakurako Ohara & Sakura Fujiwara - Koinohajimari"
Japan,295583501,AUDIO,20260204,19,210859,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,295583501,"Noriyuki Makihara - もう恋なんてしない"
Japan,1811936187,AUDIO,20260204,13,209321,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1811936187,"SixTONES - PARTY PEOPLE"
Japan,1769381912,AUDIO,20260204,13,206592,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1769381912,"NEWS - KMK the boys rock you all!"
Japan,1511117841,AUDIO,20260204,18,197586,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1511117841,"Buono! - 初恋サイダー"
Japan,1740331293,AUDIO,20260204,13,194343,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1740331293,"Sheena Ringo - as a human"
Japan,1518521794,AUDIO,20260204,13,176179,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1518521794,"RADWIMPS - Grand Escape (feat. Toko Miura) [Movie Edit]"
Japan,1518521385,AUDIO,20260204,13,157347,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1518521385,"RADWIMPS - Voice Of Wind (Movie Edit)"
Japan,1518522044,AUDIO,20260204,7,156018,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1518522044,"RADWIMPS - We'll Be Alright (Movie Edit)"
Japan,1375007474,AUDIO,20260204,19,138822,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1375007474,"Mr.Children - Hanabi"
Japan,1440778767,AUDIO,20260204,19,115575,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1440778767,"Spitz - Soramo Toberuhazu"
Japan,1860989652,AUDIO,20260204,19,94249,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1860989652,"Sayuri Ishikawa - 津軽海峡・冬景色"
Japan,1374950946,AUDIO,20260204,19,88748,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1374950946,"Mr.Children - Tomorrow Never Knows"
Japan,255008233,AUDIO,20260204,19,87522,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,255008233,"Mika Hino & 葵 司朗 - 男と女のラブゲーム"
Japan,1804871737,AUDIO,20260204,13,70765,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1804871737,"CANDY TUNE - 絶対きゃんちゅー宣言っ!"
Japan,422250979,AUDIO,20260204,19,69499,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,422250979,"YUZU - 夏色"
Japan,963626441,AUDIO,20260204,19,68703,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,963626441,"Yoshimi Iwasaki - タッチ"
Japan,1441818341,AUDIO,20260204,13,66982,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1441818341,"Kobukuro - Stay"
Japan,1339013664,AUDIO,20260204,13,65335,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1339013664,"Ronacher Ensemble, Oedo Kuipers, Thomas Borchert & Ana Milva Gomes - Wer Ist Wer? (Live)"
Japan,103823282,AUDIO,20260204,19,50522,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,103823282,"Chiyoko Shimakura - 人生いろいろ"
Japan,1811949264,AUDIO,20260204,5,46885,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1811949264,"SixTONES - JAPONICA STYLE"
Japan,1518522045,AUDIO,20260204,13,41053,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1518522045,"RADWIMPS - Is There Still Anything That Love Can Do?"
Japan,1443308178,AUDIO,20260204,19,38485,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1443308178,"KAN - Aiwa Katsu"
Japan,735813943,AUDIO,20260204,18,37330,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,735813943,"SHISHAMO - 恋する"
Japan,207006012,AUDIO,20260204,19,34659,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,207006012,"PINK LADY - Nagisa No Sindbad"
Japan,1700630097,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1700630097,"Soushi Sakiyama - i 触れる SAD UFO"
Japan,1848024450,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1848024450,"Travis Japan - Odoranakya sonn"
Japan,1839482888,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1839482888,"ONE OK ROCK - Wasted Nights"
Japan,1774658628,AUDIO,20260204,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1774658628,"Travis Japan - Rush"
Japan,1594108713,AUDIO,20260204,13,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,1594108713,"Mosawo - カラメル"
Japan,1838917873,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1838917873,"ONE OK ROCK - Crazy Botch"
Japan,1452336738,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1452336738,"Shinya Kiyozuka - Baby, God Bless You"
Japan,1839428822,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1839428822,"ONE OK ROCK - 3xxxv5"
Japan,1838917956,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1838917956,"ONE OK ROCK - Pierce"
Japan,1534979235,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1534979235,"HIRAIDAI - Holiday"
Japan,1339013615,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1339013615,"Johannes Glück & Ronacher Ensemble - Ein Bissel Für'S Hirn Und Ein Bissel Für'S Herz (Live)"
Japan,1581712938,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1581712938,"ZARD - 負けないで"
Japan,1186725371,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1186725371,"Adele - Someone Like You"
Japan,1811949863,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1811949863,"SixTONES - RAM-PAM-PAM"
Japan,1819851545,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1819851545,"CUTIE STREET - チョットヒトサジ"
Japan,1497131117,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1497131117,"ARASHI - Monster"
Japan,1728225242,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1728225242,"Travis Japan - Moving Pieces"
Japan,1848024444,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1848024444,"Travis Japan - Precious"
Japan,1374996530,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1374996530,"Mr.Children - Tenchou Bus"
Japan,1440747285,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1440747285,"Spitz - Cherry"
Japan,274656926,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,274656926,"Noriyuki Makihara - どんなときも。(オリジナル・ヴァージョン)"
Japan,1444054718,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1444054718,"Michel Legrand & Stéphane Grappelli - Les Parapluies de Cherbourg"
Japan,1839428828,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1839428828,"ONE OK ROCK - Suddenly"
Japan,1536352637,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,2,false,1536352637,"Kazumasa Oda - ラブ・ストーリーは突然に"
Japan,1475222226,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1475222226,"サザンオールスターズ - Ai ha Slow ni Chottozutsu"
Japan,1518521400,AUDIO,20260204,7,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1518521400,"RADWIMPS - Sea In The Sky"
Japan,1688808779,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1688808779,"Halle - Part of Your World"
Japan,1339013668,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1339013668,"Orchester der Vereinigten Bühnen Wien - Mozart-Zitat (Ouvertüre ""Titus"") (Live)"
Japan,1807963622,AUDIO,20260204,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1807963622,"FRUITS ZIPPER - ぴゅあいんざわーるど"
Japan,1715326646,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1715326646,"Newspeak - Be Nothing"
Japan,1838917808,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1838917808,"ONE OK ROCK - Smiling down"
Japan,1518516799,AUDIO,20260204,7,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1518516799,"RADWIMPS - Chocho Settoku"
Japan,1339013614,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1339013614,"Ronacher Ensemble - In Salzburg Ist Winter (Live)"
Japan,1839433620,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1839433620,"ONE OK ROCK - Taking Off"
Japan,1518521517,AUDIO,20260204,"7, 13",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1518521517,"RADWIMPS - Celebration (feat. Toko Miura) [Movie Edit]"
Japan,1375007478,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1375007478,"Mr.Children - Tabidachinouta"
Japan,1485848777,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1485848777,"ARASHI - 君のうた"
Japan,1751218313,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1751218313,"アン・セット・シス - Nocturne Op. 9 No. 1"
Japan,1518521130,AUDIO,20260204,7,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1518521130,"RADWIMPS - Theme Of ""Weathering With You”"
Japan,1612610805,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1612610805,"BAK - 天才になってみたい人生でした - I wanted to be a genius in my life"
Japan,1518516805,AUDIO,20260204,"7, 13",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1518516805,"RADWIMPS - Sparkle (Movie Version)"
Japan,1598062545,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1598062545,"Saburo Kitajima - まつり"
Japan,1436012544,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1436012544,"Yumi Matsutoya - A Midsummer Night's Dream / Manatsu No Yo No Yume"
Japan,1497118856,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1497118856,"ARASHI - Happiness"
Japan,1440893546,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440893546,"Spitz - Haruno Uta"
Japan,1221756109,AUDIO,20260204,19,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1221756109,"Sayuri Ishikawa - 天城越え"
Japan,1538278740,AUDIO,20260204,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1538278740,"FLOWER FLOWER - とうめいなうた"
Japan,1710527061,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1710527061,"Hey! Say! JUMP - DEAR MY LOVER"
Japan,1339013610,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1339013610,"Oedo Kuipers & Susanne Panzer - Niemand Applaudiert (Live)"
Japan,1518516798,AUDIO,20260204,7,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1518516798,"RADWIMPS - Sakusen Kaigi"
Japan,1651183709,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1651183709,"RADWIMPS - KANATA HALUKA"
Japan,1631260685,AUDIO,20260204,13,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1631260685,"ONE OK ROCK - So Far Gone"
Japan,1838917948,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1838917948,"ONE OK ROCK - Mr. Gendai Speaker"
Japan,1805450278,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1805450278,"FRUITS ZIPPER - 完璧主義で☆"
Japan,1440849170,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1440849170,"Justin Bieber - Love Yourself"
Japan,1568033625,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1568033625,"CreepHyp - HE IS MINE"
Japan,1811949324,AUDIO,20260204,18,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1811949324,"SixTONES - CREAK"
Japan,1497113446,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1497113446,"ARASHI - ワイルド アット ハート"
Japan,1831452106,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1831452106,"CUTIE STREET - モアベリサマー"
Japan,1416936050,AUDIO,20260204,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1416936050,"Miyu Sakihi - Tegami -Haikei Jyugo No Kimi E- (Live At Maihama Amphitheater / 2018)"
Japan,1374996524,AUDIO,20260205,"14, 15, 17, 18, 19, 21",2143428,NATURAL_END_OF_TRACK,"IPHONE, WINDOWS",7,0,false,1374996524,"Mr.Children - Kurumi"
