header,title,titleUrl,subtitles,time,products,activityControls,description,details,channel_name
YouTube,PEPSICO TFM Flavours ZS NL 006 9x16 を視聴しました,https://www.youtube.com/watch?v=kkmmDBgGC7c,,2026-01-29 20:17:09.778000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Pepsi Nederland
YouTube,初出産の感想 #ちゃんみな #chanmina #出産 #おすすめ を視聴しました,https://www.youtube.com/watch?v=PMw7XDvl_gw,"[{""name"": ""moe\u3010\u3061\u3083\u3093\u307f\u306a\u5207\u308a\u629c\u304d\u3011"", ""url"": ""https://www.youtube.com/channel/UC3oy2pQL4R1T-GnCChH5uKg""}]",2026-01-29 20:16:40.609000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,moe【ちゃんみな切り抜き】
YouTube,【夫が寝たあとに】杉浦パパが変わった瞬間 #夫が寝たあとに #藤本美貴 #ミキティ #横澤夏子＃杉浦太陽＃霜降り明星#せいや #shorts を視聴しました,https://www.youtube.com/watch?v=SpnNt_wWjlY,"[{""name"": ""\u592b\u304c\u5bdd\u305f\u3042\u3068\u306b\u3010\u516c\u5f0f\u3011"", ""url"": ""https://www.youtube.com/channel/UC09hthLsb6suAwttk_YK5Eg""}]",2026-01-29 20:15:19.629000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,夫が寝たあとに【公式】
YouTube,1225 4 を視聴しました,https://www.youtube.com/watch?v=ISUz_N6QVjY,,2026-01-29 20:15:13.013000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",linsheng
YouTube,新人女性警察官はこの不安定で過酷な仕事に絶望し、研修期間中にすでに辞めるかどうか考えていた。#ドラマ #映画 #viralvideo #shorts を視聴しました,https://www.youtube.com/watch?v=xF6RtZ6HHEM,"[{""name"": ""Cunmuyi"", ""url"": ""https://www.youtube.com/channel/UCl_mvt4viVuf1mB_5qkthhQ""}]",2026-01-29 20:12:04.562000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Cunmuyi
YouTube,【夫が寝たあとに】ちゃんみなママ小芝居作戦 #夫が寝たあとに #藤本美貴 #ミキティ #横澤夏子#ちゃんみな #shorts を視聴しました,https://www.youtube.com/watch?v=8ETv5LqExGk,"[{""name"": ""\u592b\u304c\u5bdd\u305f\u3042\u3068\u306b\u3010\u516c\u5f0f\u3011"", ""url"": ""https://www.youtube.com/channel/UC09hthLsb6suAwttk_YK5Eg""}]",2026-01-29 20:11:09.353000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,夫が寝たあとに【公式】
YouTube,"【SHORT DOCUMENTARY #6】

#6『梅田カジャ！』

▼フルは𝒀𝒐𝒖𝑻𝒖𝒃𝒆
https://youtu.be/K3GzWRPz9u0

▼JTBツアー
https://cutiestreet.asobisystem.com/news/detail/67477

#CUTIESTREET #きゅーすと
#KAWAIIMAKER #きゅーてすと を表示しました",https://www.youtube.com/post/Ugkxkdu9vdqUA5xUvifAeRCODpT-MlpR_Bvo,"[{""name"": ""CUTIE STREET"", ""url"": ""https://www.youtube.com/channel/UCEz-AFAg3EUKsxraad1puQA""}]",2026-01-29 20:11:08.789000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,【嵐】自部屋に帰らないリーダー集#嵐 #大野智 #shorts を視聴しました,https://www.youtube.com/watch?v=bWhCYVJEjms,"[{""name"": ""\u3044\u3044\u306d\u304c\u597d\u7269\u3055\u3093"", ""url"": ""https://www.youtube.com/channel/UCNro-n_AlHg3TEYMbzWr-yA""}]",2026-01-29 20:10:54.472000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,いいねが好物さん
YouTube,桜井翔、爆笑！ポスターに自分がいないことを激白 #面白い #バラエティー #スター #shorts を視聴しました,https://www.youtube.com/watch?v=keewQMnUVYo,"[{""name"": ""\u548c\u98a8\u30ec\u30b8\u30e3\u30fc\u90e8"", ""url"": ""https://www.youtube.com/channel/UCV_0JJdS19Eaz4Ocz1KSoHg""}]",2026-01-29 20:10:52.995000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,和風レジャー部
YouTube,メンバー内のフィンガープリンセスがあぶり出されるwww  #shorts #pkach を視聴しました,https://www.youtube.com/watch?v=XJ4vuWKvmoY,"[{""name"": ""PKA channel"", ""url"": ""https://www.youtube.com/channel/UCFWOTgjYbVwV5ZYd-WRtpLA""}]",2026-01-29 20:09:23.714000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,PKA channel
YouTube,「YOU、成人式来ちゃいなよ」システムじゃないからww#sixtones #shorts を視聴しました,https://www.youtube.com/watch?v=mHJx1x_1FGQ,"[{""name"": ""\u30a2\u30a4\u30c9\u30eb\u5927\u597d\u304d\u56f3\u9451"", ""url"": ""https://www.youtube.com/channel/UCAtoeb-wP2lEP7XQcrcICow""}]",2026-01-29 20:08:10.734000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,アイドル大好き図鑑
YouTube,「ブラッシュアップライフ第6話」「多分、何もない」。名刺を渡しながら、幼なじみの“俳優デビュー”に内心でつぶやいた本音 を視聴しました,https://www.youtube.com/watch?v=apYG23oVlHQ,"[{""name"": ""N\u00e1ng T\u1ea1"", ""url"": ""https://www.youtube.com/channel/UC4sej9STiiFzxM4sHsUS1qg""}]",2026-01-29 20:05:59.469000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Náng Tạ
YouTube,261225 5 を視聴しました,https://www.youtube.com/watch?v=Q7d9_P2aX-Y,,2026-01-29 20:05:58.234000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Themie: Wallpapers & Theme
YouTube,ツンデレ透🐶 #松村北斗 #sixtones を視聴しました,https://www.youtube.com/watch?v=2kA9B8Ol13Q,"[{""name"": ""\u2661 hokutodakenofan \u2661"", ""url"": ""https://www.youtube.com/channel/UCqopENU3IqExXG6t-9SCy0w""}]",2026-01-29 20:04:52.452000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,【竹田恒泰】日本のとある入試問題に困惑する竹田恒泰が面白すぎるｗ #shorts #竹田恒泰 #入試問題 #入試 #そこまで言って委員会 を視聴しました,https://www.youtube.com/watch?v=etUljtsXPro,"[{""name"": ""\u653f\u6cbb\u306e\u6249\u3010\u6642\u4e8b\u554f\u984c\u3011"", ""url"": ""https://www.youtube.com/channel/UCbuqRfk-6oNeWrp_4GYEZfQ""}]",2026-01-29 20:03:24.894000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,政治の扉【時事問題】
YouTube,櫻井翔：後輩への年玉のためにわざわざ銀行へ？！ #バラエティー #面白集 #スター #shorts を視聴しました,https://www.youtube.com/watch?v=_WMczv_olOs,"[{""name"": ""\u548c\u98a8\u30ec\u30b8\u30e3\u30fc\u90e8"", ""url"": ""https://www.youtube.com/channel/UCV_0JJdS19Eaz4Ocz1KSoHg""}]",2026-01-29 20:02:30.788000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,和風レジャー部
YouTube,途中でミスってあきらめた🤗 #ウマ娘 #umamusume #dance #funny #shorts を視聴しました,https://www.youtube.com/watch?v=-Xx18WOHNx4,"[{""name"": ""\u2606\u306f\u308b\u306b\u3083\u3093\u2606 feat.\u6625\u6b4c\u307e\u308a\u3093(Marin Haruka)"", ""url"": ""https://www.youtube.com/channel/UCu8NTDeCwHsRD7n3fqheqhg""}]",2026-01-29 20:02:29.052000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,☆はるにゃん☆ feat.春歌まりん(Marin Haruka)
YouTube,【夫が寝たあとに】ちゃんみなつわりで◯kg増 #夫が寝たあとに #藤本美貴 #ミキティ #横澤夏子#ちゃんみな #shorts を視聴しました,https://www.youtube.com/watch?v=hF54gDfZNDM,"[{""name"": ""\u592b\u304c\u5bdd\u305f\u3042\u3068\u306b\u3010\u516c\u5f0f\u3011"", ""url"": ""https://www.youtube.com/channel/UC09hthLsb6suAwttk_YK5Eg""}]",2026-01-29 20:01:25.474000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,夫が寝たあとに【公式】
YouTube,フ。-ファミコンのソフトについて- を視聴しました,https://www.youtube.com/watch?v=a82lOumjI_M,"[{""name"": ""\u7d20\u632f\u308a\u3092\u3059\u308b\u7d20\u632f\u308a"", ""url"": ""https://www.youtube.com/channel/UC4tV_C3vM7hRQEXXPc-4kiA""}]",2026-01-29 20:00:22.195000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,素振りをする素振り
YouTube,クソ忙しいのに、偉いよあんた#sixtones #shorts を視聴しました,https://www.youtube.com/watch?v=bWFhxwjtaN4,"[{""name"": ""\u30a2\u30a4\u30c9\u30eb\u5927\u597d\u304d\u56f3\u9451"", ""url"": ""https://www.youtube.com/channel/UCAtoeb-wP2lEP7XQcrcICow""}]",2026-01-29 19:59:07.192000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,アイドル大好き図鑑
YouTube,「ブラッシュアップライフ第3話」「また33歳で死んだみたいです」…私だけ“事故確率”が30代に偏ってる人生の不条理 を視聴しました,https://www.youtube.com/watch?v=7mOYGJ7x69Y,"[{""name"": ""N\u00e1ng T\u1ea1"", ""url"": ""https://www.youtube.com/channel/UC4sej9STiiFzxM4sHsUS1qg""}]",2026-01-29 19:57:33.956000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Náng Tạ
YouTube,私の夫と結婚してください「“もう結婚やめよう”と泣く花嫁を、“協力する”と優しく支える親友。その心のうちにあった、冷たい計算」 を視聴しました,https://www.youtube.com/watch?v=oE5nfcZQXdg,"[{""name"": ""Quan Ho"", ""url"": ""https://www.youtube.com/channel/UCh3Vik2foyo0QFOrZYiK5GQ""}]",2026-01-29 19:57:22.737000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Quan Ho
YouTube,ハンコください 二重契約 #神回 #お笑い #芸人 #お笑い芸人 #コント #懐かしい映像 #ウッチャンナンチャン #ネプチューン #遠山景織子 #中島知子 #内村光良 #南原清隆 #笑う犬 を視聴しました,https://www.youtube.com/watch?v=p50-UK9Qap8,"[{""name"": ""\u30a6\u30c3\u30c1\u30e3\u30f3\u306d\u308b"", ""url"": ""https://www.youtube.com/channel/UCLoewbhB-IiegOZu4h7zw8w""}]",2026-01-29 19:55:35.310000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,ウッチャンねる
YouTube,「子宮口が開いてきてるので」⚠️ 一つの診療指示は、妊娠中の穏やかな日常を打ち砕いた！27 週の早産の警報、「険しい顔の夫」のオカルトな誤解、隣のベッドから届いた心温まるプリン を視聴しました,https://www.youtube.com/watch?v=vHGvv8wSPvA,"[{""name"": ""\u533b\u7642\u306e\u5fae\u5149"", ""url"": ""https://www.youtube.com/channel/UCXqrtkLF2q1mMjtnSrHLhHg""}]",2026-01-29 19:55:17.190000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,医療の微光
YouTube,こういう雑学ほんと好き#マツコ #月曜から夜ふかし #村上信五 #雑学 を視聴しました,https://www.youtube.com/watch?v=KKMsAVytje4,"[{""name"": ""\u91d1\u66dc\u304b\u3089\u3086\u3063\u304f\u308a"", ""url"": ""https://www.youtube.com/channel/UCjreCGTeP2dT3h13hQK5_3A""}]",2026-01-29 19:54:46.490000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,【夫が寝たあとに】ちゃんみな号泣事件 #夫が寝たあとに #ちゃんみな #藤本美貴 #ミキティ #横澤夏子#shorts を視聴しました,https://www.youtube.com/watch?v=E-U1Onk82yQ,"[{""name"": ""\u592b\u304c\u5bdd\u305f\u3042\u3068\u306b\u3010\u516c\u5f0f\u3011"", ""url"": ""https://www.youtube.com/channel/UC09hthLsb6suAwttk_YK5Eg""}]",2026-01-29 19:52:55.473000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,夫が寝たあとに【公式】
YouTube,Happy meal でしょ? ww を視聴しました,https://www.youtube.com/watch?v=l8PVAvIoFKY,"[{""name"": ""\u3078\u3047\u30de\u30b8?"", ""url"": ""https://www.youtube.com/channel/UCNvHI2dsy16CznDr5yRGGOg""}]",2026-01-29 19:51:02.750000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,へぇマジ?
YouTube,「ブラッシュアップライフ第3話」「お茶で薬を飲んだでしょ？」たった一言が、祖父の寿命を伸ばすきっかけになった を視聴しました,https://www.youtube.com/watch?v=H44FMU24gFo,"[{""name"": ""N\u00e1ng T\u1ea1"", ""url"": ""https://www.youtube.com/channel/UC4sej9STiiFzxM4sHsUS1qg""}]",2026-01-29 19:47:19.767000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Náng Tạ
YouTube,いうて嵐兄さんもその昔の映像見るとなかなかでしたよ😂笑#KATTUN#亀梨和也 #赤西仁 #田中聖 #田口淳之介 #上田竜也 #中丸雄一 #芸能人#バラエティ#嵐 を視聴しました,https://www.youtube.com/watch?v=2192_0d4VEU,"[{""name"": ""\u5168\u76db\u671f\u306e6\u4eba\u306eKAT-TUN"", ""url"": ""https://www.youtube.com/channel/UC8xq5E5Sk_b-3gPq1QOhL_A""}]",2026-01-29 19:46:34.671000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,全盛期の6人のKAT-TUN
YouTube,手術室、敗北の空気｜“まさか ここまでとは…” 医者たちの嘆息が、絶望的な病巣の広がりを物語る を視聴しました,https://www.youtube.com/watch?v=ejK88C_Audk,"[{""name"": ""Mustafa Can"", ""url"": ""https://www.youtube.com/channel/UCzwz2lYokj6i34tVP2pQv7g""}]",2026-01-29 19:45:22.494000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Mustafa Can
YouTube,私はずっと泡の城に住んでいる #映画紹介#shorts を視聴しました,https://www.youtube.com/watch?v=eJfikv1zCxw,"[{""name"": ""tt"", ""url"": ""https://www.youtube.com/channel/UCf0DPidkgyUWf9Q-2qxTdkA""}]",2026-01-29 19:45:19.906000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,tt
YouTube,猫の賢さがわかる方法があるらしい#shorts を視聴しました,https://www.youtube.com/watch?v=Coy1D1iAMl4,"[{""name"": ""\u3059\u3057\u3089\u30fc\u3081\u3093\u300a\u306b\u304f\u300b\u21902nd"", ""url"": ""https://www.youtube.com/channel/UC78zfX-wGho3o6MrrnzLzMw""}]",2026-01-29 19:45:05.470000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,すしらーめん《にく》←2nd
YouTube,「手術してまで助けてほしくなかった」💔 重たい選択の一言は、生命倫理の最も鋭い亀裂を引き裂いた！24 週の早産児、動脈管開存症の確定診断、両親による手術拒否のジレンマ を視聴しました,https://www.youtube.com/watch?v=FRMwCicXIsA,"[{""name"": ""\u533b\u7642\u306e\u5fae\u5149"", ""url"": ""https://www.youtube.com/channel/UCXqrtkLF2q1mMjtnSrHLhHg""}]",2026-01-29 19:43:38.325000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,医療の微光
YouTube,【誕生日記念】完全に1本取られました #桜庭遥花 #CUTIESTREET を視聴しました,https://www.youtube.com/watch?v=E0iZMb7BwTU,"[{""name"": ""CUTIE STREET"", ""url"": ""https://www.youtube.com/channel/UCEz-AFAg3EUKsxraad1puQA""}]",2026-01-29 19:43:36.895000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,CUTIE STREET
YouTube,普段から仲良いんだろうなww#v6 #shorts を視聴しました,https://www.youtube.com/watch?v=sriOCHCJOiU,"[{""name"": ""\u30a2\u30a4\u30c9\u30eb\u5927\u597d\u304d\u56f3\u9451"", ""url"": ""https://www.youtube.com/channel/UCAtoeb-wP2lEP7XQcrcICow""}]",2026-01-29 19:42:20.611000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,アイドル大好き図鑑
YouTube,おもろすぎwwクラッシュの面白動画まとめww#タートルトーク #おもしろ動画 #バズれ #おすすめ を視聴しました,https://www.youtube.com/watch?v=y9ttUpezHBQ,"[{""name"": ""\u30c8\u30ec\u30f3\u30c9Japan"", ""url"": ""https://www.youtube.com/channel/UCNM1bv4dUZJHw5wUM0y6KJw""}]",2026-01-29 19:42:06.813000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,ナミン
YouTube,「ブラッシュアップライフ第2話」生まれ変わって戻る！10年ぶりの『逆転裁判』。冤罪を晴らしたあの日から、教師と交わした約束 を視聴しました,https://www.youtube.com/watch?v=pEZqjAfEfcw,"[{""name"": ""N\u00e1ng T\u1ea1"", ""url"": ""https://www.youtube.com/channel/UC4sej9STiiFzxM4sHsUS1qg""}]",2026-01-29 19:38:42.368000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Náng Tạ
YouTube,「私 この子のこと 全然かわいいって思えない」💔 震えるような告白は、「母愛は生まれつき」という完璧な神話を引き裂いた！ を視聴しました,https://www.youtube.com/watch?v=EL8CElmXfNc,"[{""name"": ""\u533b\u7642\u306e\u5fae\u5149"", ""url"": ""https://www.youtube.com/channel/UCXqrtkLF2q1mMjtnSrHLhHg""}]",2026-01-29 19:38:38.017000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,医療の微光
YouTube,"セーラー衣装も好きですか🌙

💛古澤里紗❤️佐野愛花 
💚板倉可奈💙増田彩乃 
🧡川本笑瑠🩵梅田みゆ 
💜真鍋凪咲🩷桜庭遥花

#CUTIESTREET #きゅーすと を表示しました",https://www.youtube.com/post/UgkxAYYpB5fAzbvcis6IITJlSwQh5SturogW,"[{""name"": ""CUTIE STREET"", ""url"": ""https://www.youtube.com/channel/UCEz-AFAg3EUKsxraad1puQA""}]",2026-01-29 19:38:37.480000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,error
YouTube,PEPSICO TFM Flavours ZS NL 015 9x16 を視聴しました,https://www.youtube.com/watch?v=NJ3GgL9JxNo,,2026-01-29 19:38:36.303000,"[""YouTube""]","[""\u30a6\u30a7\u30d6\u3068\u30a2\u30d7\u30ea\u306e\u30a2\u30af\u30c6\u30a3\u30d3\u30c6\u30a3"", ""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,"[{""name"": ""Google \u5e83\u544a\u304b\u3089""}]",Pepsi Nederland
YouTube,「病院のせいでも助産院のせいでもない、ただ赤ちゃんが亡くなった事実だけ」💔 咽び泣きの独白は、25 年間癒えない傷痛を尽くしている！ を視聴しました,https://www.youtube.com/watch?v=pT7UH3Sm7yw,"[{""name"": ""\u533b\u7642\u306e\u5fae\u5149"", ""url"": ""https://www.youtube.com/channel/UCXqrtkLF2q1mMjtnSrHLhHg""}]",2026-01-29 19:37:12.989000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,医療の微光
YouTube,みやぞんの優しさが分かる瞬間#お笑い芸人 #感動 #shorts を視聴しました,https://www.youtube.com/watch?v=T3_KSFzJc5k,"[{""name"": ""\u30bd\u30af\u306e\u30e9\u30c6\u30b9"", ""url"": ""https://www.youtube.com/channel/UCHNUOLYucUndvgTy38xYjeg""}]",2026-01-29 19:36:28.079000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,ソクのラテス
YouTube,菅田将暉「山崎賢人、中身 0 点」 #おもしろい#菅田将暉 #山崎賢人 #バラエティー #面白い を視聴しました,https://www.youtube.com/watch?v=mXPKqZJgiec,"[{""name"": ""\u548c\u98a8\u30ec\u30b8\u30e3\u30fc\u90e8"", ""url"": ""https://www.youtube.com/channel/UCV_0JJdS19Eaz4Ocz1KSoHg""}]",2026-01-29 19:34:58.275000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,和風レジャー部
YouTube,耳の手術を依頼に来た女性から、未知子が“脳腫瘍”を見抜く！「右耳も聞こえなくなる」「命を落とす」…見過ごされていた致命リスク を視聴しました,https://www.youtube.com/watch?v=5vUkxu9Wfq0,"[{""name"": ""Mustafa Can"", ""url"": ""https://www.youtube.com/channel/UCzwz2lYokj6i34tVP2pQv7g""}]",2026-01-29 19:33:57.298000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Mustafa Can
YouTube,忘れられない。与えられた命を大切に。#政治 #感動 #みんなに伝えたい を視聴しました,https://www.youtube.com/watch?v=9FW-Ja1xpag,"[{""name"": ""\u653f\u754c\u30c7\u30a3\u30fc\u30d7\u30c0\u30a4\u30d6"", ""url"": ""https://www.youtube.com/channel/UCzKWoIc4U6KlaPmGhaB64Bg""}]",2026-01-29 19:33:54.898000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,政界ディープダイブ
YouTube,こんな漫画みたいなことあるんだww#sixtones #shorts を視聴しました,https://www.youtube.com/watch?v=MHWl0xRgr3U,"[{""name"": ""\u30a2\u30a4\u30c9\u30eb\u5927\u597d\u304d\u56f3\u9451"", ""url"": ""https://www.youtube.com/channel/UCAtoeb-wP2lEP7XQcrcICow""}]",2026-01-29 19:33:47.516000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,アイドル大好き図鑑
YouTube,「ブラッシュアップライフ第4話」「絶対擦れ違ってる」業界で生きる幼なじみが、同じヒット作の現場でようやく再会した瞬間 を視聴しました,https://www.youtube.com/watch?v=gqAvOhQZlrc,"[{""name"": ""N\u00e1ng T\u1ea1"", ""url"": ""https://www.youtube.com/channel/UC4sej9STiiFzxM4sHsUS1qg""}]",2026-01-29 19:31:49.515000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,Náng Tạ
YouTube,【CUITEE STREET】予告！きゅーすとの誰と同じクラスになりたい？#shorts #s#cutiestreet #カワラボ を視聴しました,https://www.youtube.com/watch?v=RceRGwdzjDg,"[{""name"": ""\u304a\u3060\u3093\u3054ch"", ""url"": ""https://www.youtube.com/channel/UC_03LiBRITZUKPUfJP1ydVg""}]",2026-01-29 19:31:47.826000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,おだんごch
YouTube,「お母さんも赤ちゃんも 助けるよ」🩺 力強い約束の一言は、生死を賭けた救急室に響き渡った！肺水腫による呼吸不全、救急車の中での心停止、花嫁が叶えられなかったウェディングドレスの約束 を視聴しました,https://www.youtube.com/watch?v=JH1MS-TKNf8,"[{""name"": ""\u533b\u7642\u306e\u5fae\u5149"", ""url"": ""https://www.youtube.com/channel/UCXqrtkLF2q1mMjtnSrHLhHg""}]",2026-01-29 19:28:34.507000,"[""YouTube""]","[""YouTube \u306e\u518d\u751f\u5c65\u6b74""]",,,医療の微光
