Country,Track Identifier,Media type,Date Played,Hours,Play Duration Milliseconds,End Reason Type,Source Type,Play Count,Skip Count,Ignore For Recommendations,Track Reference,Track Description,Date Played_parsed
Japan,1808340189,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1808340189.0,FRUITS ZIPPER - ぱーすとめいみー,2026-01-21
Japan,1807963429,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1807963429.0,FRUITS ZIPPER - CO-個性,2026-01-21
Japan,1807963213,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1807963213.0,FRUITS ZIPPER - 君の明るい未来を追いかけて,2026-01-21
Japan,1804686358,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1804686358.0,CUTIE STREET - かわいいだけじゃだめですか?,2026-01-21
Japan,1808340175,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1808340175.0,FRUITS ZIPPER - フルーツバスケット,2026-01-21
Japan,1844760110,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1844760110.0,CUTIE STREET - Shooting Star,2026-01-21
Japan,1805449903,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1805449903.0,FRUITS ZIPPER - skyfeelan,2026-01-21
Japan,1807963622,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1807963622.0,FRUITS ZIPPER - ぴゅあいんざわーるど,2026-01-21
Japan,1807963636,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1807963636.0,FRUITS ZIPPER - ふれふるサマー!,2026-01-21
Japan,1808340177,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1808340177.0,FRUITS ZIPPER - スターライト・ヴァルキリー,2026-01-21
Japan,1805360012,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1805360012.0,CANDY TUNE - CATCH YOU,2026-01-21
Japan,1806097362,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1806097362.0,"櫻井優衣 & FRUITS ZIPPER - You,You,You",2026-01-21
Japan,1805359991,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1805359991.0,CANDY TUNE - Twilight Dilemma,2026-01-21
Japan,1807963823,AUDIO,20260121,9,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1807963823.0,FRUITS ZIPPER - ずっと、ずっと、ずっと!,2026-01-21
Japan,1442662527,AUDIO,20260122,18,575116,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1442662527.0,Noriyuki Makihara - Hatomame -Say Hello To The World.-,2026-01-22
Japan,1811949264,AUDIO,20260122,4,91464,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1811949264.0,SixTONES - JAPONICA STYLE,2026-01-22
Japan,1811935338,AUDIO,20260122,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1811935338.0,SixTONES - STAMP IT,2026-01-22
Japan,1534979235,AUDIO,20260122,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1534979235.0,HIRAIDAI - Holiday,2026-01-22
Japan,1442662721,AUDIO,20260122,18,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,2,False,1442662721.0,Noriyuki Makihara - Sekai Ni Hitotsu Dake No Hana,2026-01-22
Japan,1290288607,AUDIO,20260122,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1290288607.0,Friends - Night Town,2026-01-22
Japan,274656926,AUDIO,20260122,18,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,274656926.0,Noriyuki Makihara - どんなときも。(オリジナル・ヴァージョン),2026-01-22
Japan,1375049974,AUDIO,20260123,21,324755,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1375049974.0,Mr.Children - Anmarioboetenaiya,2026-01-23
Japan,1374928853,AUDIO,20260123,20,322180,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1374928853.0,Mr.Children - Sign,2026-01-23
Japan,1867177273,AUDIO,20260123,12,224282,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1867177273.0,SixTONES - Amazing!!!!!!,2026-01-23
Japan,1784410763,AUDIO,20260123,21,178914,NATURAL_END_OF_TRACK,IPHONE,1,1,False,1784410763.0,Kento Nakajima - CANDY ~Can U be my BABY~ (New Vocal Mix 2024),2026-01-23
Japan,1822249989,AUDIO,20260123,10,153531,OTHER,IPHONE,1,0,False,1822249989.0,TENBLANK - Crystalline Echo,2026-01-23
Japan,1811949264,AUDIO,20260123,4,140615,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1811949264.0,SixTONES - JAPONICA STYLE,2026-01-23
Japan,1822249999,AUDIO,20260123,10,131197,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1822249999.0,TENBLANK - Glass Heart,2026-01-23
Japan,388152024,AUDIO,20260123,10,117352,PLAYBACK_SUSPENDED,IPHONE,1,0,False,388152024.0,Whitney Houston - I Have Nothing,2026-01-23
Japan,1765460357,AUDIO,20260123,21,116878,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1765460357.0,NEWS - ありがとう・今,2026-01-23
Japan,1822249998,AUDIO,20260123,10,115897,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,2,2,False,1822249998.0,TENBLANK - Forever Eve,2026-01-23
Japan,1814061473,AUDIO,20260123,21,104453,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,False,1814061473.0,Hibiya Broadway - When the Rain Stops,2026-01-23
Japan,1485849202,AUDIO,20260123,21,96381,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1485849202.0,ARASHI - 果てない空,2026-01-23
Japan,1811949324,AUDIO,20260123,17,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1811949324.0,SixTONES - CREAK,2026-01-23
Japan,1540530685,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1540530685.0,Yu Shirota - I LOVE YOU,2026-01-23
Japan,1551902206,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1551902206.0,Yuuri - 桜晴,2026-01-23
Japan,1499962852,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1499962852.0,Yuuri - かごめ,2026-01-23
Japan,569922543,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,569922543.0,西野 カナ - 会いたくて 会いたくて,2026-01-23
Japan,1375027166,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375027166.0,Mr.Children - Not Found,2026-01-23
Japan,1445123113,AUDIO,20260123,21,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1445123113.0,Fujifabric - Wakamono No Subete,2026-01-23
Japan,1657348387,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1657348387.0,Yuuri - メリーゴーランド,2026-01-23
Japan,1651797584,AUDIO,20260123,21,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1651797584.0,Yoshio Inoue - A Quiet Night,2026-01-23
Japan,1646916045,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1646916045.0,Sakura Fujiwara - Blink,2026-01-23
Japan,1440810937,AUDIO,20260123,10,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1440810937.0,Elton John - Your Song,2026-01-23
Japan,1680426800,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1680426800.0,Sakura Fujiwara - Movie,2026-01-23
Japan,1511080485,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1511080485.0,RADWIMPS - me me she,2026-01-23
Japan,1658757540,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1658757540.0,Yuuri - ビリミリオン,2026-01-23
Japan,1769396500,AUDIO,20260123,21,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1769396500.0,YUYA TEGOSHI - 愛なんて,2026-01-23
Japan,269295868,AUDIO,20260123,10,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,269295868.0,Mariah Carey - Hero,2026-01-23
Japan,1807722420,AUDIO,20260123,21,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1807722420.0,CANDY TUNE - エトセトLOVE YOU,2026-01-23
Japan,1375049974,AUDIO,20260124,13,721057,NATURAL_END_OF_TRACK,IPHONE,2,0,False,1375049974.0,Mr.Children - Anmarioboetenaiya,2026-01-24
Japan,1784410763,AUDIO,20260124,14,193654,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1784410763.0,Kento Nakajima - CANDY ~Can U be my BABY~ (New Vocal Mix 2024),2026-01-24
Japan,1811935997,AUDIO,20260124,14,160175,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1811935997.0,SixTONES - Bang Bang Bangin',2026-01-24
Japan,1811949264,AUDIO,20260124,5,94440,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1811949264.0,SixTONES - JAPONICA STYLE,2026-01-24
Japan,1869251661,AUDIO,20260124,19,43762,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1869251661.0,iLiFE! - 会いにKiTE! (2026 support ver.),2026-01-24
Japan,1440789212,AUDIO,20260124,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1440789212.0,Chris Hart - I Love You,2026-01-24
Japan,1440356973,AUDIO,20260124,14,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1440356973.0,Yoshio Inoue - You’ve Got a Friend in Me (Live / 2016),2026-01-24
Japan,1375049974,AUDIO,20260125,18,322976,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1375049974.0,Mr.Children - Anmarioboetenaiya,2026-01-25
Japan,1374928853,AUDIO,20260125,18,322266,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1374928853.0,Mr.Children - Sign,2026-01-25
Japan,1442662527,AUDIO,20260125,18,295121,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1442662527.0,Noriyuki Makihara - Hatomame -Say Hello To The World.-,2026-01-25
Japan,1811949567,AUDIO,20260125,23,266303,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949567.0,SixTONES - Call me,2026-01-25
Japan,1804686358,AUDIO,20260125,18,237116,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1804686358.0,CUTIE STREET - かわいいだけじゃだめですか?,2026-01-25
Japan,1856230945,AUDIO,20260125,18,227471,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1856230945.0,KAWAII LAB. MATES - わたしの進路が決まったら 2025,2026-01-25
Japan,1487401782,AUDIO,20260125,19,208401,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1487401782.0,Fujii Kaze - Nan-Nan,2026-01-25
Japan,1811935485,AUDIO,20260125,18,187403,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935485.0,SixTONES - Good Luck!,2026-01-25
Japan,1505498792,AUDIO,20260125,19,172118,NATURAL_END_OF_TRACK,IPHONE,1,1,False,1505498792.0,Fujii Kaze - Shinunoga E-Wa,2026-01-25
Japan,1491450589,AUDIO,20260125,18,134041,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,1,False,1491450589.0,ACE COLLECTION - 約束のしおり,2026-01-25
Japan,1260887659,AUDIO,20260125,18,88407,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1260887659.0,Sayuri Ishikawa - 津軽海峡・冬景色,2026-01-25
Japan,1578260170,AUDIO,20260125,19,71865,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1578260170.0,OFFICIAL HIGE DANDISM - Bedroom Talk,2026-01-25
Japan,1611482704,AUDIO,20260125,19,69953,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1611482704.0,Fujii Kaze - damn,2026-01-25
Japan,1794499543,AUDIO,20260125,18,61401,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1794499543.0,M!LK - E Jan,2026-01-25
Japan,1444990823,AUDIO,20260125,19,48679,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1444990823.0,Gen Hoshino - Pop Virus,2026-01-25
Japan,1846753946,AUDIO,20260125,18,48565,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1846753946.0,M!LK - Sukisugite METSU!,2026-01-25
Japan,1838917869,AUDIO,20260125,19,45758,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1838917869.0,ONE OK ROCK - Sansan Dama,2026-01-25
Japan,1562788358,AUDIO,20260125,19,40335,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1562788358.0,Shinya Kiyozuka - You've Got a Friend in Me,2026-01-25
Japan,1860159898,AUDIO,20260125,18,36905,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,1,False,1860159898.0,King & Prince - Theater,2026-01-25
Japan,1451570441,AUDIO,20260125,19,35099,PLAYBACK_SUSPENDED,IPHONE,1,0,False,1451570441.0,back number - Jyoen Jyoyuushou 2,2026-01-25
Japan,1676285875,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1676285875.0,Chanmina - B-list,2026-01-25
Japan,1607076836,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1607076836.0,Yuuri - ミズキリ-piano ver.-,2026-01-25
Japan,1442277235,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1442277235.0,Anthony Gonzalez - Proud Corazón,2026-01-25
Japan,1859555629,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1859555629.0,MORE STAR - ハグ!,2026-01-25
Japan,1537252613,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1537252613.0,Kana Nishino - Darling,2026-01-25
Japan,1550260188,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1550260188.0,HIRAIDAI - Romeo+Juliet -Love goes on-,2026-01-25
Japan,1807963840,AUDIO,20260125,19,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1807963840.0,FRUITS ZIPPER - BABY I LOVED,2026-01-25
Japan,668520684,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,668520684.0,木村弓 - いつも何度でも,2026-01-25
Japan,1375049972,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375049972.0,Mr.Children - Shirushi,2026-01-25
Japan,1811936151,AUDIO,20260125,23,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1811936151.0,SixTONES - 君がいない,2026-01-25
Japan,337392882,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,337392882.0,Eric Clapton - Tears In Heaven,2026-01-25
Japan,1805449903,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1805449903.0,FRUITS ZIPPER - skyfeelan,2026-01-25
Japan,1451567751,AUDIO,20260125,19,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1451567751.0,back number - Happy End,2026-01-25
Japan,1604694612,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1604694612.0,Yuuri - Dried Flowers(English ver.),2026-01-25
Japan,1375007485,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375007485.0,Mr.Children - Gift,2026-01-25
Japan,1811949499,AUDIO,20260125,19,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1811949499.0,SixTONES - We can't go back,2026-01-25
Japan,1536455325,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1536455325.0,KANA-BOON - シルエット,2026-01-25
Japan,1793026654,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1793026654.0,ILLIT - Almond Chocolate,2026-01-25
Japan,1758093571,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1758093571.0,なにわ男子 - I Wish,2026-01-25
Japan,468971318,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,468971318.0,Péter Nagy - ベルガマスク組曲 - 月の光,2026-01-25
Japan,1339013660,AUDIO,20260125,18,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1339013660.0,"Brigitte Oelke, Stefan Poslovski, Oedo Kuipers & Franziska Schuster - Ha! Ein Liebesnest! (Live)",2026-01-25
Japan,1838917770,AUDIO,20260125,18,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1838917770.0,ONE OK ROCK - Sonzai Shoumei,2026-01-25
Japan,1451570480,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1451570480.0,back number - Hanataba,2026-01-25
Japan,1339013680,AUDIO,20260125,18,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1339013680.0,Franziska Schuster & Oedo Kuipers - Irgendwo Wird Immer Getanzt (Reprise) [Live],2026-01-25
Japan,1807963404,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1807963404.0,FRUITS ZIPPER - わたしの一番かわいいところ,2026-01-25
Japan,1806097362,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1806097362.0,"櫻井優衣 & FRUITS ZIPPER - You,You,You",2026-01-25
Japan,1494070215,AUDIO,20260125,19,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1494070215.0,CreepHyp - Kikenna Asobi,2026-01-25
Japan,1397284956,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1397284956.0,ドリーミング - 勇気りんりん,2026-01-25
Japan,1531047059,AUDIO,20260125,19,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1531047059.0,Yabai T-Shirts Yasan - Genkimorimori! Mollyfantasy,2026-01-25
Japan,1440859612,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1440859612.0,Nirvana - All Apologies,2026-01-25
Japan,1375009925,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1375009925.0,Mr.Children - Coelacanth,2026-01-25
Japan,1439151618,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1439151618.0,"Gael García Bernal, Gabriella Flores & Libertad García Fonzi - Remember Me (Lullaby)",2026-01-25
Japan,1497130113,AUDIO,20260125,18,0,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,0,1,False,1497130113.0,ARASHI - Troublemaker,2026-01-25
Japan,1458857159,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1458857159.0,伊礼彼方 - 最後のダンス,2026-01-25
Japan,1452688107,AUDIO,20260125,18,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1452688107.0,"Nemanja Radulović, Borusan Istanbul Philharmonic Orchestra & Sascha Goetzel - Violin Concerto in D Major, Op. 35, TH 59: I. Allegro moderato",2026-01-25
Japan,1811950122,AUDIO,20260126,0,273893,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811950122.0,SixTONES - Never Ending Love,2026-01-26
Japan,1811949801,AUDIO,20260126,0,260504,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949801.0,SixTONES - Lifetime,2026-01-26
Japan,1811949499,AUDIO,20260126,0,259721,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949499.0,SixTONES - We can't go back,2026-01-26
Japan,1811949260,AUDIO,20260126,1,255726,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811949260.0,SixTONES - Everlasting,2026-01-26
Japan,1811936071,AUDIO,20260126,1,250505,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936071.0,SixTONES - わたし,2026-01-26
Japan,1811935300,AUDIO,20260126,1,249239,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935300.0,SixTONES - Gum Tape,2026-01-26
Japan,1811949264,AUDIO,20260126,4,226485,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,False,1811949264.0,SixTONES - JAPONICA STYLE,2026-01-26
Japan,1811936213,AUDIO,20260126,0,225564,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811936213.0,SixTONES - ふたり,2026-01-26
Japan,1811935332,AUDIO,20260126,0,214448,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935332.0,SixTONES - ここに帰ってきて,2026-01-26
Japan,1811935884,AUDIO,20260126,0,206092,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935884.0,SixTONES - Only Holy,2026-01-26
Japan,1811935378,AUDIO,20260126,0,202224,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935378.0,SixTONES - セピア,2026-01-26
Japan,1811950156,AUDIO,20260126,0,194009,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811950156.0,SixTONES - Love is...,2026-01-26
Japan,1811935952,AUDIO,20260126,0,168005,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1811935952.0,SixTONES - Tu-tu-lu,2026-01-26
Japan,284522040,AUDIO,20260127,"6, 7, 9, 14, 15",4775450,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,21,1,False,284522040.0,Noriyuki Makihara - もう恋なんてしない,2026-01-27
Japan,1442662527,AUDIO,20260127,"15, 19",688806,OTHER,IPHONE,4,0,False,1442662527.0,Noriyuki Makihara - Hatomame -Say Hello To The World.-,2026-01-27
Japan,1856230945,AUDIO,20260127,20,674624,NATURAL_END_OF_TRACK,IPHONE,3,0,False,1856230945.0,KAWAII LAB. MATES - わたしの進路が決まったら 2025,2026-01-27
Japan,1374928853,AUDIO,20260127,23,322046,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1374928853.0,Mr.Children - Sign,2026-01-27
Japan,1083422439,AUDIO,20260128,"12, 13",1587866,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,7,1,False,1083422439.0,Keisuke Kuwata - Naminori Johnny,2026-01-28
Japan,1578260170,AUDIO,20260128,7,910532,NATURAL_END_OF_TRACK,IPHONE,5,0,False,1578260170.0,OFFICIAL HIGE DANDISM - Bedroom Talk,2026-01-28
Japan,1374928853,AUDIO,20260128,0,604610,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,2,1,False,1374928853.0,Mr.Children - Sign,2026-01-28
Japan,255008233,AUDIO,20260128,14,507686,PLAYBACK_SUSPENDED,IPHONE,3,0,False,255008233.0,Mika Hino & 葵 司朗 - 男と女のラブゲーム,2026-01-28
Japan,1375049974,AUDIO,20260128,0,467921,PLAYBACK_SUSPENDED,IPHONE,2,0,False,1375049974.0,Mr.Children - Anmarioboetenaiya,2026-01-28
Japan,1443153873,AUDIO,20260128,13,272981,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1443153873.0,Sukimaswitch - Zenryoku Syounen,2026-01-28
Japan,1440780922,AUDIO,20260128,13,272208,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1440780922.0,GReeeeN - Kiseki,2026-01-28
Japan,720541322,AUDIO,20260128,13,256032,NATURAL_END_OF_TRACK,IPHONE,1,0,False,720541322.0,AI - Happiness,2026-01-28
Japan,1560094045,AUDIO,20260128,13,248997,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1560094045.0,B'z - 今夜月の見える丘に,2026-01-28
Japan,1497131117,AUDIO,20260128,13,245373,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1497131117.0,ARASHI - Monster,2026-01-28
Japan,332010416,AUDIO,20260128,13,232805,NATURAL_END_OF_TRACK,IPHONE,1,0,False,332010416.0,Jitterin' Jinn - Natsumatsuri,2026-01-28
Japan,76106271,AUDIO,20260128,13,227016,NATURAL_END_OF_TRACK,IPHONE,1,0,False,76106271.0,Ai Otsuka - さくらんぼ,2026-01-28
Japan,273169347,AUDIO,20260128,13,222959,NATURAL_END_OF_TRACK,IPHONE,1,0,False,273169347.0,MONGOL800 - 小さな恋のうた,2026-01-28
Japan,1536935916,AUDIO,20260128,14,212662,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1536935916.0,キャンディーズ - 年下の男の子,2026-01-28
Japan,1536310759,AUDIO,20260128,13,206897,NATURAL_END_OF_TRACK,IPHONE,1,0,False,1536310759.0,Rats & Star - め組のひと,2026-01-28
Japan,280271157,AUDIO,20260128,13,205147,NATURAL_END_OF_TRACK,IPHONE,1,0,False,280271157.0,Hibari Misora - お祭りマンボ,2026-01-28
Japan,1518844828,AUDIO,20260128,13,183241,MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM,IPHONE,1,2,False,1518844828.0,RADWIMPS - Zenzenzense,2026-01-28
Japan,174420177,AUDIO,20260128,13,106308,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,174420177.0,Kenji Sawada - 勝手にしやがれ,2026-01-28
Japan,1443308178,AUDIO,20260128,13,74697,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1443308178.0,KAN - Aiwa Katsu,2026-01-28
Japan,274657972,AUDIO,20260128,14,63178,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,274657972.0,koizumi kyoko - Nantettatte Idol,2026-01-28
Japan,668520684,AUDIO,20260128,13,61749,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,668520684.0,木村弓 - いつも何度でも,2026-01-28
Japan,1443346237,AUDIO,20260128,14,46244,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,False,1443346237.0,Kiyohiko Ozaki - Mata Au Himade,2026-01-28
Japan,1445178804,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1445178804.0,WaT - Bokuno Kimochi,2026-01-28
Japan,1109964997,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,1109964997.0,aiko - アンドロメダ,2026-01-28
Japan,887795535,AUDIO,20260128,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,False,887795535.0,J SOUL BROTHERS III from EXILE TRIBE - R.Y.U.S.E.I.,2026-01-28
